{'license': 3, 'file_name': '000000005032.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000005032.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-20 05:22:08', 'flickr_url': 'http://farm3.staticflickr.com/2745/4251871926_7a6543ab0d_z.jpg', 'id': 35032, 'filename': '000000005032.jpg'}
{'license': 4, 'file_name': '000000133627.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000133627.jpg', 'height': 153, 'width': 640, 'date_captured': '2013-11-14 19:23:26', 'flickr_url': 'http://farm4.staticflickr.com/3043/3047390195_7702c79ecc_z.jpg', 'id': 163627, 'filename': '000000133627.jpg'}
{'license': 4, 'file_name': '000000147753.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000147753.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-14 20:05:55', 'flickr_url': 'http://farm9.staticflickr.com/8220/8284920114_35fcf4f1dd_z.jpg', 'id': 177753, 'filename': '000000147753.jpg'}
{'license': 3, 'file_name': '000000131593.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000131593.jpg', 'height': 640, 'width': 478, 'date_captured': '2013-11-20 16:42:25', 'flickr_url': 'http://farm5.staticflickr.com/4124/5111193503_2e7ef9733f_z.jpg', 'id': 161593, 'filename': '000000131593.jpg'}
{'license': 2, 'file_name': '000000008772.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000008772.jpg', 'height': 333, 'width': 500, 'date_captured': '2013-11-20 07:28:44', 'flickr_url': 'http://farm4.staticflickr.com/3350/3632816216_ee4581865f_z.jpg', 'id': 38772, 'filename': '000000008772.jpg'}
{'license': 2, 'file_name': '000000034491.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000034491.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-18 11:47:58', 'flickr_url': 'http://farm1.staticflickr.com/129/319320584_7a667c8ab1_z.jpg', 'id': 64491, 'filename': '000000034491.jpg'}
{'license': 3, 'file_name': '000000008483.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000008483.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 02:36:40', 'flickr_url': 'http://farm9.staticflickr.com/8346/8164459293_aa7c6d6159_z.jpg', 'id': 38483, 'filename': '000000008483.jpg'}
{'license': 2, 'file_name': '000000007149.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000007149.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-17 03:43:34', 'flickr_url': 'http://farm5.staticflickr.com/4006/4569463320_5bde3a2d8a_z.jpg', 'id': 37149, 'filename': '000000007149.jpg'}
{'license': 5, 'file_name': '000000036561.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000036561.jpg', 'height': 248, 'width': 640, 'date_captured': '2013-11-25 14:53:31', 'flickr_url': 'http://farm8.staticflickr.com/7445/9230753790_928cb86b4d_z.jpg', 'id': 66561, 'filename': '000000036561.jpg'}
{'license': 5, 'file_name': '000000027969.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000027969.jpg', 'height': 424, 'width': 640, 'date_captured': '2013-11-16 21:42:36', 'flickr_url': 'http://farm9.staticflickr.com/8503/8399094687_0f1eb4cbca_z.jpg', 'id': 57969, 'filename': '000000027969.jpg'}
{'license': 4, 'file_name': '000000132038.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000132038.jpg', 'height': 375, 'width': 500, 'date_captured': '2013-11-20 17:24:03', 'flickr_url': 'http://farm4.staticflickr.com/3001/2591866329_2a110d48d8_z.jpg', 'id': 162038, 'filename': '000000132038.jpg'}
{'license': 1, 'file_name': '000000133510.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000133510.jpg', 'height': 371, 'width': 640, 'date_captured': '2013-11-22 21:42:55', 'flickr_url': 'http://farm4.staticflickr.com/3115/2360262181_c2e05fc6f3_z.jpg', 'id': 163510, 'filename': '000000133510.jpg'}
{'license': 1, 'file_name': '000000015957.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000015957.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-14 17:43:52', 'flickr_url': 'http://farm4.staticflickr.com/3219/2526552173_1d9a01abe4_z.jpg', 'id': 45957, 'filename': '000000015957.jpg'}
{'license': 3, 'file_name': '000000024169.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000024169.jpg', 'height': 424, 'width': 640, 'date_captured': '2013-11-17 18:36:22', 'flickr_url': 'http://farm9.staticflickr.com/8376/8591280382_d7a26282b1_z.jpg', 'id': 54169, 'filename': '000000024169.jpg'}
{'license': 4, 'file_name': '000000133194.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000133194.jpg', 'height': 640, 'width': 479, 'date_captured': '2013-11-24 15:11:56', 'flickr_url': 'http://farm5.staticflickr.com/4137/4825001479_b3ab906fa4_z.jpg', 'id': 163194, 'filename': '000000133194.jpg'}
{'license': 1, 'file_name': '000000026260.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000026260.jpg', 'height': 640, 'width': 512, 'date_captured': '2013-11-14 22:55:48', 'flickr_url': 'http://farm8.staticflickr.com/7155/6791774091_bd96bf8a56_z.jpg', 'id': 56260, 'filename': '000000026260.jpg'}
{'license': 2, 'file_name': '000000014795.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014795.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 19:11:36', 'flickr_url': 'http://farm9.staticflickr.com/8403/9026289400_69a577b09b_z.jpg', 'id': 44795, 'filename': '000000014795.jpg'}
{'license': 2, 'file_name': '000000152202.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000152202.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 21:30:02', 'flickr_url': 'http://farm9.staticflickr.com/8225/8351508361_07f4e60ee3_z.jpg', 'id': 182202, 'filename': '000000152202.jpg'}
{'license': 4, 'file_name': '000000144862.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000144862.jpg', 'height': 425, 'width': 640, 'date_captured': '2013-11-19 23:32:03', 'flickr_url': 'http://farm5.staticflickr.com/4144/5011729982_ec13a777dd_z.jpg', 'id': 174862, 'filename': '000000144862.jpg'}
{'license': 3, 'file_name': '000000152406.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000152406.jpg', 'height': 501, 'width': 640, 'date_captured': '2013-11-24 07:18:59', 'flickr_url': 'http://farm3.staticflickr.com/2191/2158480645_0996678efa_z.jpg', 'id': 182406, 'filename': '000000152406.jpg'}
{'license': 1, 'file_name': '000000025525.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000025525.jpg', 'height': 375, 'width': 500, 'date_captured': '2013-11-18 05:33:45', 'flickr_url': 'http://farm4.staticflickr.com/3609/3328003831_55edc1bd49_z.jpg', 'id': 55525, 'filename': '000000025525.jpg'}
{'license': 5, 'file_name': '000000006107.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000006107.jpg', 'height': 438, 'width': 640, 'date_captured': '2013-11-19 20:37:56', 'flickr_url': 'http://farm4.staticflickr.com/3072/2999174370_875ff8f849_z.jpg', 'id': 36107, 'filename': '000000006107.jpg'}
{'license': 3, 'file_name': '000000022796.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000022796.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-18 10:55:40', 'flickr_url': 'http://farm1.staticflickr.com/61/156744841_005042025a_z.jpg', 'id': 52796, 'filename': '000000022796.jpg'}
{'license': 4, 'file_name': '000000014470.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014470.jpg', 'height': 429, 'width': 640, 'date_captured': '2013-11-16 17:03:02', 'flickr_url': 'http://farm8.staticflickr.com/7250/7783473178_1339738814_z.jpg', 'id': 44470, 'filename': '000000014470.jpg'}
{'license': 1, 'file_name': '000000002602.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000002602.jpg', 'height': 640, 'width': 427, 'date_captured': '2013-11-20 22:05:54', 'flickr_url': 'http://farm7.staticflickr.com/6055/5887930941_3535a148fa_z.jpg', 'id': 32602, 'filename': '000000002602.jpg'}
{'license': 1, 'file_name': '000000133730.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000133730.jpg', 'height': 609, 'width': 640, 'date_captured': '2013-11-23 01:19:42', 'flickr_url': 'http://farm4.staticflickr.com/3557/5837064210_f3f88183ba_z.jpg', 'id': 163730, 'filename': '000000133730.jpg'}
{'license': 1, 'file_name': '000000142794.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000142794.jpg', 'height': 435, 'width': 640, 'date_captured': '2013-11-15 15:53:05', 'flickr_url': 'http://farm4.staticflickr.com/3741/8981501652_8e4d0b1eeb_z.jpg', 'id': 172794, 'filename': '000000142794.jpg'}
{'license': 1, 'file_name': '000000038317.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000038317.jpg', 'height': 640, 'width': 480, 'date_captured': '2013-11-14 19:02:30', 'flickr_url': 'http://farm3.staticflickr.com/2587/3757816380_08476c7a03_z.jpg', 'id': 68317, 'filename': '000000038317.jpg'}
{'license': 5, 'file_name': '000000001011.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000001011.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-18 06:26:00', 'flickr_url': 'http://farm4.staticflickr.com/3215/2593095385_a9c8fcf231_z.jpg', 'id': 31011, 'filename': '000000001011.jpg'}
{'license': 1, 'file_name': '000000005614.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000005614.jpg', 'height': 426, 'width': 640, 'date_captured': '2013-11-23 00:47:19', 'flickr_url': 'http://farm6.staticflickr.com/5031/7388217716_9281cfafcd_z.jpg', 'id': 35614, 'filename': '000000005614.jpg'}
{'license': 3, 'file_name': '000000005476.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000005476.jpg', 'height': 476, 'width': 640, 'date_captured': '2013-11-14 20:51:58', 'flickr_url': 'http://farm1.staticflickr.com/160/435532088_06b5f30506_z.jpg', 'id': 35476, 'filename': '000000005476.jpg'}
{'license': 2, 'file_name': '000000029587.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000029587.jpg', 'height': 426, 'width': 640, 'date_captured': '2013-11-14 15:39:47', 'flickr_url': 'http://farm4.staticflickr.com/3219/2431886567_66ce6145ea_z.jpg', 'id': 59587, 'filename': '000000029587.jpg'}
{'license': 2, 'file_name': '000000150858.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000150858.jpg', 'height': 512, 'width': 640, 'date_captured': '2013-11-21 05:47:00', 'flickr_url': 'http://farm5.staticflickr.com/4023/4385915299_158fdbc999_z.jpg', 'id': 180858, 'filename': '000000150858.jpg'}
{'license': 2, 'file_name': '000000141429.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000141429.jpg', 'height': 425, 'width': 640, 'date_captured': '2013-11-19 18:07:55', 'flickr_url': 'http://farm6.staticflickr.com/5262/5604790754_8df74ef7b2_z.jpg', 'id': 171429, 'filename': '000000141429.jpg'}
{'license': 1, 'file_name': '000000022355.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000022355.jpg', 'height': 500, 'width': 333, 'date_captured': '2013-11-16 21:38:23', 'flickr_url': 'http://farm4.staticflickr.com/3427/3188200587_fbddbcecbb_z.jpg', 'id': 52355, 'filename': '000000022355.jpg'}
{'license': 1, 'file_name': '000000148781.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000148781.jpg', 'height': 640, 'width': 418, 'date_captured': '2013-11-21 05:34:33', 'flickr_url': 'http://farm2.staticflickr.com/1306/4597757109_dfb18ec36c_z.jpg', 'id': 178781, 'filename': '000000148781.jpg'}
{'license': 3, 'file_name': '000000151521.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000151521.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-25 10:15:22', 'flickr_url': 'http://farm9.staticflickr.com/8240/8479794833_5c8cd293e1_z.jpg', 'id': 181521, 'filename': '000000151521.jpg'}
{'license': 3, 'file_name': '000000013355.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000013355.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 19:31:37', 'flickr_url': 'http://farm2.staticflickr.com/1195/890380961_a7efe3b268_z.jpg', 'id': 43355, 'filename': '000000013355.jpg'}
{'license': 1, 'file_name': '000000010624.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000010624.jpg', 'height': 428, 'width': 640, 'date_captured': '2013-11-20 20:50:27', 'flickr_url': 'http://farm9.staticflickr.com/8344/8183782966_a43bb5a946_z.jpg', 'id': 40624, 'filename': '000000010624.jpg'}
{'license': 1, 'file_name': '000000033240.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000033240.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 13:57:40', 'flickr_url': 'http://farm9.staticflickr.com/8310/7930415868_b85937bbbc_z.jpg', 'id': 63240, 'filename': '000000033240.jpg'}
{'license': 5, 'file_name': '000000145823.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000145823.jpg', 'height': 640, 'width': 427, 'date_captured': '2013-11-18 16:24:33', 'flickr_url': 'http://farm1.staticflickr.com/68/154187363_e4aa1c20cb_z.jpg', 'id': 175823, 'filename': '000000145823.jpg'}
{'license': 2, 'file_name': '000000027428.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000027428.jpg', 'height': 640, 'width': 626, 'date_captured': '2013-11-18 11:46:07', 'flickr_url': 'http://farm6.staticflickr.com/5006/5291328202_7b97b82067_z.jpg', 'id': 57428, 'filename': '000000027428.jpg'}
{'license': 1, 'file_name': '000000143215.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000143215.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 14:53:45', 'flickr_url': 'http://farm7.staticflickr.com/6051/6349330525_223420a2df_z.jpg', 'id': 173215, 'filename': '000000143215.jpg'}
{'license': 2, 'file_name': '000000141330.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000141330.jpg', 'height': 640, 'width': 427, 'date_captured': '2013-11-18 04:31:27', 'flickr_url': 'http://farm9.staticflickr.com/8226/8593862330_bec2a753bd_z.jpg', 'id': 171330, 'filename': '000000141330.jpg'}
{'license': 3, 'file_name': '000000038850.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000038850.jpg', 'height': 426, 'width': 640, 'date_captured': '2013-11-14 20:25:37', 'flickr_url': 'http://farm1.staticflickr.com/24/55057720_63562389f8_z.jpg', 'id': 68850, 'filename': '000000038850.jpg'}
{'license': 1, 'file_name': '000000002664.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000002664.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-15 02:09:02', 'flickr_url': 'http://farm3.staticflickr.com/2590/5826805203_ed8ca9af76_z.jpg', 'id': 32664, 'filename': '000000002664.jpg'}
{'license': 2, 'file_name': '000000006580.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000006580.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-21 00:02:35', 'flickr_url': 'http://farm4.staticflickr.com/3737/10003464684_a0d445a4fb_z.jpg', 'id': 36580, 'filename': '000000006580.jpg'}
{'license': 1, 'file_name': '000000132272.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000132272.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-20 19:41:29', 'flickr_url': 'http://farm3.staticflickr.com/2312/2268701765_a9f656a9d3_z.jpg', 'id': 162272, 'filename': '000000132272.jpg'}
{'license': 3, 'file_name': '000000015151.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000015151.jpg', 'height': 640, 'width': 426, 'date_captured': '2013-11-18 03:44:54', 'flickr_url': 'http://farm6.staticflickr.com/5001/5264572280_ac34595380_z.jpg', 'id': 45151, 'filename': '000000015151.jpg'}
{'license': 3, 'file_name': '000000147718.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000147718.jpg', 'height': 375, 'width': 500, 'date_captured': '2013-11-21 19:20:37', 'flickr_url': 'http://farm3.staticflickr.com/2029/2421517781_c779dd62f1_z.jpg', 'id': 177718, 'filename': '000000147718.jpg'}
{'license': 1, 'file_name': '000000139781.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000139781.jpg', 'height': 375, 'width': 500, 'date_captured': '2013-11-17 17:40:55', 'flickr_url': 'http://farm1.staticflickr.com/218/523628458_936417dcdf_z.jpg', 'id': 169781, 'filename': '000000139781.jpg'}
{'license': 1, 'file_name': '000000023807.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000023807.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-17 02:56:35', 'flickr_url': 'http://farm1.staticflickr.com/171/424640422_1dafed0d49_z.jpg', 'id': 53807, 'filename': '000000023807.jpg'}
{'license': 3, 'file_name': '000000147970.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000147970.jpg', 'height': 426, 'width': 640, 'date_captured': '2013-11-18 17:18:33', 'flickr_url': 'http://farm3.staticflickr.com/2066/2535689696_c1d416cdb8_z.jpg', 'id': 177970, 'filename': '000000147970.jpg'}
{'license': 4, 'file_name': '000000030231.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000030231.jpg', 'height': 640, 'width': 480, 'date_captured': '2013-11-20 12:08:29', 'flickr_url': 'http://farm4.staticflickr.com/3493/3743124203_949f6ebae7_z.jpg', 'id': 60231, 'filename': '000000030231.jpg'}
{'license': 1, 'file_name': '000000018982.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000018982.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-22 02:10:30', 'flickr_url': 'http://farm3.staticflickr.com/2137/2388849214_3b22a32b78_z.jpg', 'id': 48982, 'filename': '000000018982.jpg'}
{'license': 3, 'file_name': '000000010837.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000010837.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 20:40:35', 'flickr_url': 'http://farm8.staticflickr.com/7107/8158584780_cec93f0d8a_z.jpg', 'id': 40837, 'filename': '000000010837.jpg'}
{'license': 1, 'file_name': '000000001732.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000001732.jpg', 'height': 494, 'width': 640, 'date_captured': '2013-11-24 09:33:46', 'flickr_url': 'http://farm1.staticflickr.com/51/176814920_500a237e48_z.jpg', 'id': 31732, 'filename': '000000001732.jpg'}
{'license': 5, 'file_name': '000000036732.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000036732.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-16 20:36:29', 'flickr_url': 'http://farm9.staticflickr.com/8468/8417250086_2fc1d0cf19_z.jpg', 'id': 66732, 'filename': '000000036732.jpg'}
{'license': 1, 'file_name': '000000140785.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000140785.jpg', 'height': 425, 'width': 640, 'date_captured': '2013-11-20 19:02:53', 'flickr_url': 'http://farm6.staticflickr.com/5307/5655379794_7bf27f91cf_z.jpg', 'id': 170785, 'filename': '000000140785.jpg'}
{'license': 4, 'file_name': '000000017712.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000017712.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 06:57:18', 'flickr_url': 'http://farm8.staticflickr.com/7394/9364564384_1864c00478_z.jpg', 'id': 47712, 'filename': '000000017712.jpg'}
{'license': 4, 'file_name': '000000020376.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000020376.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-21 19:45:50', 'flickr_url': 'http://farm6.staticflickr.com/5169/5200981007_37f57a9e53_z.jpg', 'id': 50376, 'filename': '000000020376.jpg'}
{'license': 3, 'file_name': '000000025005.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000025005.jpg', 'height': 640, 'width': 427, 'date_captured': '2013-11-19 22:39:50', 'flickr_url': 'http://farm6.staticflickr.com/5057/5471840064_1fd58b5ab5_z.jpg', 'id': 55005, 'filename': '000000025005.jpg'}
{'license': 4, 'file_name': '000000036230.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000036230.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 19:49:32', 'flickr_url': 'http://farm3.staticflickr.com/2837/9585224093_59678f51ea_z.jpg', 'id': 66230, 'filename': '000000036230.jpg'}
{'license': 3, 'file_name': '000000014874.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014874.jpg', 'height': 640, 'width': 427, 'date_captured': '2013-11-19 19:31:43', 'flickr_url': 'http://farm9.staticflickr.com/8383/8575198020_07d43b3d78_z.jpg', 'id': 44874, 'filename': '000000014874.jpg'}
{'license': 3, 'file_name': '000000137408.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000137408.jpg', 'height': 504, 'width': 640, 'date_captured': '2013-11-22 16:39:39', 'flickr_url': 'http://farm4.staticflickr.com/3274/3982959212_2848e1f946_z.jpg', 'id': 167408, 'filename': '000000137408.jpg'}
{'license': 1, 'file_name': '000000137787.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000137787.jpg', 'height': 424, 'width': 640, 'date_captured': '2013-11-18 14:56:35', 'flickr_url': 'http://farm8.staticflickr.com/7018/6627428875_49ff29380e_z.jpg', 'id': 167787, 'filename': '000000137787.jpg'}
{'license': 3, 'file_name': '000000152962.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000152962.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-23 05:17:13', 'flickr_url': 'http://farm1.staticflickr.com/160/396083184_b40c2e3cd4_z.jpg', 'id': 182962, 'filename': '000000152962.jpg'}
{'license': 4, 'file_name': '000000031536.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000031536.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-24 12:55:48', 'flickr_url': 'http://farm9.staticflickr.com/8156/7350049540_f8c56a31fa_z.jpg', 'id': 61536, 'filename': '000000031536.jpg'}
{'license': 3, 'file_name': '000000009175.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000009175.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-22 10:56:18', 'flickr_url': 'http://farm9.staticflickr.com/8191/8093092920_8ae540c36d_z.jpg', 'id': 39175, 'filename': '000000009175.jpg'}
{'license': 1, 'file_name': '000000143926.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000143926.jpg', 'height': 489, 'width': 640, 'date_captured': '2013-11-22 09:19:19', 'flickr_url': 'http://farm2.staticflickr.com/1113/1187764921_4e8d16818f_z.jpg', 'id': 173926, 'filename': '000000143926.jpg'}
{'license': 1, 'file_name': '000000014238.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014238.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-24 03:55:11', 'flickr_url': 'http://farm3.staticflickr.com/2594/3740204516_afa396d163_z.jpg', 'id': 44238, 'filename': '000000014238.jpg'}
{'license': 1, 'file_name': '000000136241.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000136241.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 01:36:47', 'flickr_url': 'http://farm5.staticflickr.com/4094/4793349419_d45c39e9ab_z.jpg', 'id': 166241, 'filename': '000000136241.jpg'}
{'license': 5, 'file_name': '000000014677.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014677.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-19 23:07:20', 'flickr_url': 'http://farm6.staticflickr.com/5082/5343718385_5b2b5cfe9c_z.jpg', 'id': 44677, 'filename': '000000014677.jpg'}
{'license': 4, 'file_name': '000000030120.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000030120.jpg', 'height': 479, 'width': 640, 'date_captured': '2013-11-19 20:26:25', 'flickr_url': 'http://farm3.staticflickr.com/2174/3530297520_3afede851f_z.jpg', 'id': 60120, 'filename': '000000030120.jpg'}
{'license': 2, 'file_name': '000000030000.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000030000.jpg', 'height': 612, 'width': 612, 'date_captured': '2013-11-20 18:55:07', 'flickr_url': 'http://farm9.staticflickr.com/8302/7761542208_f3f63a79ac_z.jpg', 'id': 60000, 'filename': '000000030000.jpg'}
{'license': 3, 'file_name': '000000152922.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000152922.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-20 08:07:30', 'flickr_url': 'http://farm4.staticflickr.com/3374/3318417101_2a85e556dc_z.jpg', 'id': 182922, 'filename': '000000152922.jpg'}
{'license': 1, 'file_name': '000000014536.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000014536.jpg', 'height': 338, 'width': 427, 'date_captured': '2013-11-24 05:25:56', 'flickr_url': 'http://farm1.staticflickr.com/19/113674920_c7ff19de91_z.jpg', 'id': 44536, 'filename': '000000014536.jpg'}
{'license': 7, 'file_name': '000000017954.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000017954.jpg', 'height': 355, 'width': 500, 'date_captured': '2013-11-18 00:51:36', 'flickr_url': 'http://farm4.staticflickr.com/3557/3348870869_bc02877ca2_z.jpg', 'id': 47954, 'filename': '000000017954.jpg'}
{'license': 4, 'file_name': '000000000370.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000000370.jpg', 'height': 640, 'width': 480, 'date_captured': '2013-11-19 23:33:24', 'flickr_url': 'http://farm3.staticflickr.com/2038/2384116868_a68f6720f5_z.jpg', 'id': 30370, 'filename': '000000000370.jpg'}
{'license': 3, 'file_name': '000000023951.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000023951.jpg', 'height': 640, 'width': 449, 'date_captured': '2013-11-22 16:16:44', 'flickr_url': 'http://farm5.staticflickr.com/4060/4586871593_dbefaaa84e_z.jpg', 'id': 53951, 'filename': '000000023951.jpg'}
{'license': 4, 'file_name': '000000152529.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000152529.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-25 14:37:54', 'flickr_url': 'http://farm4.staticflickr.com/3774/9391075957_f8afd77dda_z.jpg', 'id': 182529, 'filename': '000000152529.jpg'}
{'license': 1, 'file_name': '000000134841.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000134841.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-23 00:54:57', 'flickr_url': 'http://farm8.staticflickr.com/7237/7173120212_4df4a2575d_z.jpg', 'id': 164841, 'filename': '000000134841.jpg'}
{'license': 4, 'file_name': '000000034039.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000034039.jpg', 'height': 480, 'width': 640, 'date_captured': '2013-11-17 19:24:02', 'flickr_url': 'http://farm4.staticflickr.com/3518/3290529670_07c6e3aacd_z.jpg', 'id': 64039, 'filename': '000000034039.jpg'}
{'license': 2, 'file_name': '000000026026.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000026026.jpg', 'height': 427, 'width': 640, 'date_captured': '2013-11-18 05:44:37', 'flickr_url': 'http://farm9.staticflickr.com/8002/7490289068_e298bd0068_z.jpg', 'id': 56026, 'filename': '000000026026.jpg'}
{'license': 1, 'file_name': '000000134639.jpg', 'coco_url': 'http://images.cocodataset.org/train2017/000000134639.jpg', 'height': 426, 'width': 640, 'date_captured': '2013-11-23 04:10:36', 'flickr_url': 'http://farm4.staticflickr.com/3169/2642485210_b57204e443_z.jpg', 'id': 164639, 'filename': '000000134639.jpg'}
